#,dealership_id,name,state,zipcode,type,rsm_id,rsm_first_name
16598,18833,I-75 Pierson Automotive,OH,45044,oem_franchise_partnered,4764,Kevin
16599,18834,Cycle Therapy,NY,10035,oem_franchise_partnered,4764,Kevin
16600,18835,Rineharts Lawn Care,IN,47374,oem_franchise_partnered,4764,Kevin
16601,18836,Loes Auto Sales,TX,,independent,3674,Diana
16602,18837,Grassland Equipment & Irrigation,NY,13088,oem_franchise_partnered,4764,Kevin
16603,18838,"Spinzar Motors, Inc",NY,11423,independent,4764,Kevin
16604,18839,(Disabled) Arkansas Auto Group,AR,72022,oem_franchise_partnered,4613,Jay
16605,18840,Sutter Brothers of Wilmington,OH,45177,oem_franchise_partnered,4764,Kevin
16606,18841,WCT Farm and Lawn,MO,65706,oem_franchise_partnered,8331,Brandon
16607,18842,Power Haus Equipment,TX,78666,oem_franchise_partnered,3674,Diana
16608,18843,R&B Motorsports,ND,58401,oem_franchise_partnered,8331,Brandon
16609,18844,River Ridge Material Handling,VA,24550,oem_franchise_partnered,4613,Jay
16610,18845,dupe429,ME,04605,independent,4764,Kevin
16611,18846,R1 Powersports,NH,03258,oem_franchise_partnered,4764,Kevin
16612,18847,Fuller Engine Service,CO,81050,oem_franchise_partnered,8331,Brandon
16613,18848,Murphy Brothers Trading Company,MS,38829,oem_franchise_partnered,4613,Jay
16614,18849,Big D Marine & Powersports,TX,77340,independent,3674,Diana
16615,18850,Gus Bock's Ace Hardware,IN,46307,oem_franchise_partnered,4764,Kevin
16616,18851,Epic Distribution dba Epic Carts,TX,75003,independent,3674,Diana
16617,18852,"TPSP, LLC",CA,92867,independent,11499,Matt
16618,18853,JB SCOOTER CITY,NV,89011,oem_franchise_partnered,11499,Matt
16619,18854,Ohio County Powersports LLC,KY,42347,oem_franchise_partnered,4613,Jay
16620,18855,dupe389,FL,33157,oem_franchise_partnered,5848,Chris
16621,18856,"Premier Powersports, LLC (NY)",NY,12822,independent,4764,Kevin
16622,18857,Morristown Ford,TN,37813,oem_franchise_partnered,4764,Kevin
16623,18858,Brossart Bros Auto Repair,KY,41001,oem_franchise_partnered,4613,Jay
16624,18859,dupe408,,84020,oem_franchise_partnered,,
16625,18860,dupe388,NM,87110,independent,3674,Diana
16626,18861,WILLIAMS TRACTOR-Beverly,AR,72702,oem_franchise_partnered,4613,Jay
16627,18862,TAMPA V-TWIN,FL,33549,oem_franchise_partnered,5848,Chris
16628,18863,THE VILLAGES GOLF CARS-Lady Lake,FL,32159,oem_franchise_partnered,5848,Chris
16629,18864,dupe518,NY,10001,oem_franchise_partnered,8331,Brandon
16630,18865,YPK MOTORSPORTS OF PAINTSVILLE,KY,41222,oem_franchise_partnered,4613,Jay
16631,18866,COURTESY GOLF CARS-Shreveport,LA,71103,oem_franchise_partnered,4613,Jay
16632,18867,Snow's Polaris - South,PA,15108,oem_franchise_partnered,4764,Kevin
16633,18868,ELLIFF MOTORS-Pharr,TX,78577,oem_franchise_partnered,3674,Diana
16634,18869,CAROLINE MOTORSPORTS,WI,54928,oem_franchise_partnered,4764,Kevin
16635,18870,Taylor Equipment Sales & Service,OH,45042,oem_franchise_partnered,4764,Kevin
16636,18871,Central Moto,FL,33138,independent,5848,Chris
16637,18872,TURF PROS-Abingdon,VA,24211,oem_franchise_partnered,4613,Jay
16638,18873,Hudson Valley Cycle Center,NY,12401,oem_franchise_partnered,4764,Kevin
16639,18874,Central Arkansas Mahindra,AR,72022,oem_franchise_partnered,4613,Jay
16640,18875,Bandit Choppers,OH,43112,independent,4764,Kevin
16641,18876,Robert And Sons Lawn Care,VT,05661,oem_franchise_partnered,4764,Kevin
16642,18877,Rockledge golf cart center (Malabar),FL,76002,oem_franchise_partnered,6263,Joshua
16643,18878,Mr. Motorcycle,TX,76111,independent,3674,Diana
16644,18879,Suzuki of Tulsa,OK,74104,oem_franchise_partnered,3674,Diana
16645,18880,Lake Sue Nursery & Farm Supply,AR,71753,oem_franchise_partnered,4613,Jay
16646,18881,RM Lawnmower Repair,CO,80002,oem_franchise_partnered,8331,Brandon
16647,18882,Frog Power Equipment,CA,95401,oem_franchise_partnered,11499,Matt
16648,18883,Power Equipment Plus Mattituck,NY,11952,oem_franchise_partnered,4764,Kevin
16649,18884,Four Wheeling For Less,PA,16002,independent,4764,Kevin
16650,18885,SCE Outdoor Power,WI,53105,oem_franchise_partnered,4764,Kevin
16651,18886,Niagara Truck Equipment,NY,14051,oem_franchise_partnered,4764,Kevin
16652,18905,Knox Custom Carts,TN,37938,oem_franchise_partnered,4764,Kevin
16653,18906,Mow Life LLC,MS,39525,oem_franchise_partnered,4613,Jay
16654,18907,Elliott's Ace Hardware Pewaukee,WI,53072,oem_franchise_partnered,4764,Kevin
16655,18908,Elliott's Ace Hardware West Allis,WI,,oem_franchise_partnered,4764,Kevin
16656,18909,Miracle City Harley-Davidson,FL,32780,oem_franchise_partnered,5848,Chris
16657,18910,BONECUTTER BODY SHOP & OFF ROAD,MO,65018,oem_franchise_partnered,8331,Brandon
16658,18911,Power-Plus Equipment & Motorsports,CT,06106,independent,4764,Kevin
16659,18912,Axe Max Outdoor Power Equipment,TX,77449,oem_franchise_partnered,3674,Diana
16660,18913,MG Motorsports,VA,20166,independent,4613,Jay
16661,18914,"Harrison Cart Works, LLC-Gambrills",MD,21054,oem_franchise_partnered,4613,Jay
16662,18915,Motors Inc. LLC. dba: Show Me RV,MO,64376,,8331,Brandon
16663,18916,"Alpha Motorsports, LLC",SD,57107,independent,8331,Brandon
16664,18917,"OUT-FIT, A CALIFORNIA CORPORATION",CA,93063,oem_franchise_partnered,11499,Matt
16665,18918,Bad Boy of Quincy,IL,62301,oem_franchise_partnered,4764,Kevin
16666,18919,"Dukes Automotive, LLC",SC,29720,independent,5848,Chris
16667,18920,BM Motorcars,NJ,07065,independent,4764,Kevin
16668,18921,3 P's Manufacturing,OK,74017,oem_franchise_partnered,3674,Diana
16669,18922,HBR Powersports,TN,37311,oem_franchise_partnered,4764,Kevin
16670,18923,Zero Motorcycles of Orange County,CA,92867,oem_franchise_partnered,11499,Matt
16671,18924,Anything Scooters,FL,33314,oem_franchise_partnered,5848,Chris
16672,18925,Lucky Penny Cycles - Ft. Worth,TX,76133,independent,3674,Diana
16673,18926,"Pilotcar EV, Inc",FL,33912,independent,5848,Chris
16674,18927,Golf Carts of Texas,TX,77518,independent,3674,Diana
16675,18928,Down to Earth Sales & Service,GA,30701,oem_franchise_partnered,5848,Chris
16676,18929,Mesquite Lumber Ace Hardware,NV,89027,oem_franchise_partnered,11499,Matt
16677,18930,dupe475,NY,11428,oem_franchise_partnered,4764,Kevin
16678,18931,R Braun Inc.,WI,54232,oem_franchise_partnered,4764,Kevin
16679,18932,T & S Mower Sales & Service,KY,42754,oem_franchise_partnered,4613,Jay
16680,18933,Greens Marine & Sporting Goods (Trenton),FL,32693,oem_franchise_partnered,5848,Chris
16681,18934,Tristate Trading and Small Engines,GA,30528,oem_franchise_partnered,5848,Chris
16682,18935,PLATTE RIVER POWER EQUIPMENT,NE,69336,oem_franchise_partnered,8331,Brandon
16683,18936,"Black Dog Trailers, LLC",SC,29401,oem_franchise_partnered,5848,Chris
16684,18938,Teall Ave Auto & Equipment Sales,NY,13206,independent,4764,Kevin
16685,18939,Golf Carts Fore Less Inc,TN,37129,independent,4764,Kevin
16686,18940,dupe409,FL,32820,independent,5848,Chris
16687,18941,dupe403,AZ,86001,oem_franchise_partnered,8331,Brandon
16688,18942,Fusion Cycles,VA,23464,oem_franchise_partnered,4613,Jay
16689,18943,dupe399,MA,01605,oem_franchise_partnered,4764,Kevin
16690,18944,Extreme Outdoor - Ripley,MS,38663,oem_franchise_partnered,4613,Jay
16691,18945,A.M.S. Inc.,IL,61908,oem_franchise_partnered,4764,Kevin
16692,18946,AJP or AJ Power Equipment,OH,44133,oem_franchise_partnered,4764,Kevin
16693,18947,BOBCAT OF ATHENS,GA,30607,oem_franchise_partnered,5848,Chris
16694,18948,Capps Trailers,NC,28526,oem_franchise_partnered,5848,Chris
16695,18949,dupe401,FL,34712,oem_franchise_partnered,5848,Chris
16696,18950,Little Tractor & Equipment - Marion,IL,62959,oem_franchise_partnered,4764,Kevin
16697,18951,"Steffen Truck Equipment, Inc",IA,51111,oem_franchise_partnered,8331,Brandon
16698,18952,Sutherlands Homebase,TX,79110,oem_franchise_partnered,3674,Diana
16699,18953,Top Notch Trailer Sales,PA,17350,oem_franchise_partnered,4764,Kevin
16700,18954,M & S Equipment - Buckeye,AZ,85326,oem_franchise_partnered,8331,Brandon
16701,18955,ScooterVille - Tallahassee,FL,32304,oem_franchise_partnered,5848,Chris
16702,18956,Brigham Implement Co,UT,84302,oem_franchise_partnered,11499,Matt
16703,18957,H.D. Reynolds,MA,01255,oem_franchise_partnered,4764,Kevin
16704,18958,"BJH Investments, Inc dba Hilmerson Sports Center",MN,50345,independent,8331,Brandon
16705,18959,Good Time Adventure,FL,32060,independent,5848,Chris
16706,18960,Rogers EV LLC - Spartanburg,SC,29303,oem_franchise_partnered,5848,Chris
16707,18961,Engine and Frame LLC,VA,23224,independent,4613,Jay
16708,18962,"Bay Area Cars and Motorcycles, LLC",CA,95020,independent,11499,Matt
16709,18963,Go Karts USA,CA,94510,independent,11499,Matt
16710,18964,Riehl Equipment,PA,17037,oem_franchise_partnered,4764,Kevin
16711,18965,ScooterVille - Kissimmee,FL,34741,oem_franchise_partnered,5848,Chris
16712,18966,Alif Lawn Mower Repair,GA,30035,oem_franchise_partnered,5848,Chris
16713,18967,"Sancrest, LLC",MO,65610,independent,8331,Brandon
16714,18968,(Disabled) Yoco Motorsports,PA,17362,oem_franchise_partnered,4764,Kevin
16715,18969,Burnouts,NC,28806,oem_franchise_partnered,5848,Chris
16716,18970,NOR-CAL CYCLES LLC,CA,94030,independent,11499,Matt
16717,18971,L and L Performance LLC,NC,27511,independent,5848,Chris
16718,18972,Hometown Tire,AR,71635,oem_franchise_partnered,4613,Jay
16719,18973,K N A Tires and More,AR,,oem_franchise_partnered,4613,Jay
16720,18974,Euro Cycles of Daytona,FL,32114,oem_franchise_partnered,5848,Chris
16721,18975,Motorcycles Accessories,CO,81501,independent,8331,Brandon
16722,18976,Liberty Lawn and Saw Shop,WA,99353,oem_franchise_partnered,11499,Matt
16723,18977,Motorcars & More,NC,28630,independent,5848,Chris
16724,18978,Iron Power Sports,SC,29349,independent,5848,Chris
16725,18979,WTF Motorcycles,FL,33304,independent,5848,Chris
16726,18980,Roberts Sports of Malone LLC,NY,12953,oem_franchise_partnered,4764,Kevin
16727,18981,Dallas Ace Hardware,GA,30132,oem_franchise_partnered,5848,Chris
16728,18982,Crossville Tractor,TN,38555,oem_franchise_partnered,4764,Kevin
16729,18983,Carr's Chain Reaction South,AR,72834,,4613,Jay
16730,18984,North River Small Engine,FL,34219,oem_franchise_partnered,5848,Chris
16731,18985,Sonny's Small Engine,TX,77656,independent,3674,Diana
16732,18986,"Burdette Brothers, Inc.",MD,20871,independent,4613,Jay
16733,18987,dupe451,OK,74012,oem_franchise_partnered,3674,Diana
16734,18988,Hog Heaven,TX,77084,independent,3674,Diana
16735,18989,Lucky Penny Cycles - Houston,TX,77090,independent,3674,Diana
16736,18990,Allensville Planing Mill,PA,17044,oem_franchise_partnered,4764,Kevin
16737,18991,Ayers Outdoor Power Equipment,CO,80106,oem_franchise_partnered,8331,Brandon
16738,18992,Southern Equipment Rentals - Deland,FL,32720,oem_franchise_partnered,5848,Chris
16739,18993,Moscow Mills Lumber Company,MO,63362,independent,8331,Brandon
16740,18994,Sell Block Inc.,IN,47374,oem_franchise_partnered,4764,Kevin
16741,18995,Auto Finders LLC-Roland,OK,74954,oem_franchise_partnered,3674,Diana
16742,18996,Rockin' Y Farm & Ranch,AL,35633,oem_franchise_partnered,4613,Jay
16743,18997,"Kenny?s Tractors, LLC",NJ,08361,independent,4764,Kevin
16744,18998,"RTF Jet Ski, LLC",IL,60441,independent,4764,Kevin
16745,18999,Ride Pro,FL,33613,independent,5848,Chris
16746,19000,Palmetto Boat Center,SC,29673,independent,5848,Chris
16747,19001,"L & R Racing, Inc dba DRR, Inc",OH,44212,independent,4764,Kevin
16748,19002,"Orchard City RV, LLC",CA,93420,independent,11499,Matt
16749,19003,Max's Lawnmower Shop,CA,93065,oem_franchise_partnered,11499,Matt
16750,19004,"EZ Equipment Rental, LLC",TX,75247,independent,3674,Diana
16751,19005,T-Mac Cycles LLC,NC,28092,independent,5848,Chris
16752,19006,Custom Carts,FL,34211,oem_franchise_partnered,5848,Chris
16753,19007,Friendship Center Golf Cars,FL,34481,oem_franchise_partnered,5848,Chris
16754,19008,Hidden Creek Golf Carts,FL,34667,oem_franchise_partnered,5848,Chris
16755,19009,Golf Car Services - FL,FL,,oem_franchise_partnered,5848,Chris
16756,19010,The Villages Golf Cars - Fenney,FL,34785,oem_franchise_partnered,5848,Chris
16757,19011,K&A Golf Carts,FL,33876,oem_franchise_partnered,5848,Chris
16758,19012,Island Cruizers,FL,34974,oem_franchise_partnered,5848,Chris
16759,19013,Paul's Golf Cars LLC,FL,,oem_franchise_partnered,5848,Chris
16760,19014,Affordable Carts,FL,,oem_franchise_partnered,5848,Chris
16761,19015,The Golf Cart Company,FL,34711,oem_franchise_partnered,5848,Chris
16762,19016,Kool Karts,FL,,oem_franchise_partnered,5848,Chris
16763,19017,Jeffrey-Allen,FL,,oem_franchise_partnered,5848,Chris
16764,19018,Jeffrey-Allen - Davie,FL,32809,oem_franchise_partnered,5848,Chris
16765,19019,GolfCarts Unlimited,FL,32780,oem_franchise_partnered,5848,Chris
16766,19020,Cart World Golf Cars,FL,32159,oem_franchise_partnered,5848,Chris
16767,19021,Advantage Golf Cars-West Palm Beach,FL,33407,oem_franchise_partnered,5848,Chris
16768,19022,Champion Golf Carts - Stuart,FL,34990,oem_franchise_partnered,5848,Chris
16769,19023,Club Car of Sun City,FL,33573,oem_franchise_partnered,5848,Chris
16770,19024,Ponte Vedra Golf Carts - Yulee,FL,32250,oem_franchise_partnered,5848,Chris
16771,19025,Cutler Bay Carts LLC,FL,,oem_franchise_partnered,5848,Chris
16772,19026,Custom Carts - Bradenton,FL,34211,oem_franchise_partnered,5848,Chris
16773,19027,Midwest Golf & Turf Acquisitions,MI,,oem_franchise_partnered,4764,Kevin
16774,19028,Great Lakes Golf Cars,MI,49646,oem_franchise_partnered,4764,Kevin
16775,19029,Palmetto Custom Carts-SUMMERVILLE,SC,29483,oem_franchise_partnered,5848,Chris
16776,19030,Club Car of Hilton Head,SC,,oem_franchise_partnered,5848,Chris
16777,19031,Golf Cars of Charleston,SC,,oem_franchise_partnered,5848,Chris
16778,19032,Best Golf Cars - Market Common,SC,29577,oem_franchise_partnered,5848,Chris
16779,19033,S T C Enterprises,SC,29625,oem_franchise_partnered,5848,Chris
16780,19034,Adventure Golf Carts,SC,29673,oem_franchise_partnered,5848,Chris
16781,19035,T R Golf Carts - Raccoon Road,SC,29102,oem_franchise_partnered,5848,Chris
16782,19036,Adventure Golf Carts - West Columbia,SC,29172,oem_franchise_partnered,5848,Chris
16783,19037,Ocean Lakes Golf Cars,SC,29575,oem_franchise_partnered,5848,Chris
16784,19038,Peebles Golf Car Sales,VA,,oem_franchise_partnered,4613,Jay
16785,19039,Peebles Golf Car Sales - Chesapeake,VA,23320,oem_franchise_partnered,4613,Jay
16786,19040,Motive Power - Wytheville,VA,24382,oem_franchise_partnered,4613,Jay
16787,19041,Sale Golf Cars,VA,,oem_franchise_partnered,4613,Jay
16788,19042,Charleston Mitsubishi,WV,25177,oem_franchise_partnered,4613,Jay
16789,19043,High Q Auto Care,WV,,oem_franchise_partnered,4613,Jay
16790,19044,Good Bull Golf Carts - Bastrop,TX,78602,oem_franchise_partnered,3674,Diana
16791,19045,Golf Cars of Conroe,TX,,oem_franchise_partnered,3674,Diana
16792,19046,Griggs Southern Sportz LLC,TX,75551,oem_franchise_partnered,3674,Diana
16793,19047,Holly Lake Golf Car Ranch - Mineola,TX,75773,oem_franchise_partnered,3674,Diana
16794,19048,Good Bull Golf Carts,TX,78942,oem_franchise_partnered,3674,Diana
16795,19049,Tyler Golf Cars,TX,75702,oem_franchise_partnered,3674,Diana
16796,19050,Texas Golf Karts (Cherokee Trail),TX,76712,oem_franchise_partnered,3674,Diana
16797,19051,Golf Car Connection,TX,,oem_franchise_partnered,3674,Diana
16798,19052,"Holly Lake Golf Car Ranch, LLC",TX,75765,oem_franchise_partnered,3674,Diana
16799,19053,Golf Car Connection - Crystal Beach,TX,77650,oem_franchise_partnered,3674,Diana
16800,19054,DLS Enterprizes,NY,,oem_franchise_partnered,4764,Kevin
16801,19055,El-Don Battery Post,NY,,oem_franchise_partnered,4764,Kevin
16802,19056,Golf Cars Inc.,PA,18901,oem_franchise_partnered,4764,Kevin
16803,19057,Jake's Golf Carts,PA,17051,oem_franchise_partnered,4764,Kevin
16804,19058,Turf & Industrial Equipment Company,CA,95050,oem_franchise_partnered,11499,Matt
16805,19059,Cart Mart - La Quinta,CA,92253,oem_franchise_partnered,11499,Matt
16806,19060,Central Valley Golf & Utility Vehicles,CA,94510,oem_franchise_partnered,11499,Matt
16807,19061,Nicks Custom Golf Cars - Rocklin,CA,95677,oem_franchise_partnered,11499,Matt
16808,19062,Golf Cars of Arizona,AZ,85711,oem_franchise_partnered,8331,Brandon
16809,19063,"Southwest Golf Cars, Inc. Goodyear",AZ,,oem_franchise_partnered,8331,Brandon
16810,19064,Golf Cart Parts,AZ,,oem_franchise_partnered,8331,Brandon
16811,19065,"Golf Cars of Arizona - N Oracle Rd, Tucson, AZ",AZ,85739,oem_franchise_partnered,8331,Brandon
16812,19066,Par-Tee Time Golf Carts,AZ,,oem_franchise_partnered,8331,Brandon
16813,19067,Action Golf Cart Rental & Sales,AZ,,oem_franchise_partnered,8331,Brandon
16814,19068,Superior Custom Golf Carts,LA,,oem_franchise_partnered,4613,Jay
16815,19069,Foursom Golf Cars,OR,,oem_franchise_partnered,11499,Matt
16816,19070,Perfect Drive Golf & Utility Vehicles - Pasco,WA,99301,oem_franchise_partnered,11499,Matt
16817,19071,"Jon's Golf and Ski, LLC",WA,,oem_franchise_partnered,11499,Matt
16818,19072,Perfect Drive Golf & Utility Vehicles,WA,,oem_franchise_partnered,11499,Matt
16819,19073,"Colorado Golf & Turf, Inc",CO,80125,oem_franchise_partnered,8331,Brandon
16820,19074,Colorado Kustom Carts,CO,80525,oem_franchise_partnered,8331,Brandon
16821,19075,Bayou Buggies LLC,MS,39470,oem_franchise_partnered,4613,Jay
16822,19076,Clear Creek Golf Car and Vehicles - Rogers,AR,72756,oem_franchise_partnered,4613,Jay
16823,19077,Golf Cars of Fort Smith,AR,72901,oem_franchise_partnered,4613,Jay
16824,19078,NEA Golf Cars,AR,72450,oem_franchise_partnered,4613,Jay
16825,19079,Golf Cars of Arkansas,AR,,oem_franchise_partnered,4613,Jay
16826,19080,Hawkes Golf Vehicles,CT,,oem_franchise_partnered,4764,Kevin
16827,19081,Cunningham Golf Car,KY,,oem_franchise_partnered,4613,Jay
16828,19082,"Cunningham Golf Car, Co. - Calvert City",KY,,oem_franchise_partnered,4613,Jay
16829,19083,Saylors Golf Carts,KY,,oem_franchise_partnered,4613,Jay
16830,19084,Simmons Battery Co - Montgomery,AL,36177,oem_franchise_partnered,4613,Jay
16831,19085,"Simmons Battery Co., L.L.C.",AL,36177,oem_franchise_partnered,4613,Jay
16832,19086,NB Golf Cars - Iowa,IA,50317,oem_franchise_partnered,8331,Brandon
16833,19087,Stan's Golf Cars,ID,83703,oem_franchise_partnered,11499,Matt
16834,19088,Intermountain Golf Cars - Chubbuck,ID,,oem_franchise_partnered,11499,Matt
16835,19089,Nadler Golf Car Sales,IL,60502,oem_franchise_partnered,4764,Kevin
16836,19090,Winters Recreation,MN,56378,oem_franchise_partnered,8331,Brandon
16837,19091,NB Golf Cars,MN,,oem_franchise_partnered,8331,Brandon
16838,19092,Alexandria Golf Cars LLC,MN,,oem_franchise_partnered,8331,Brandon
16839,19093,"D & D Transport Refrigeration Service, Inc",MT,,oem_franchise_partnered,8331,Brandon
16840,19094,"APSCO, Inc. - Albuquerque",NM,87113,oem_franchise_partnered,3674,Diana
16841,19095,"APSCO, Inc.",NM,,oem_franchise_partnered,3674,Diana
16842,19096,Intermountain Golf Cars - Mesquite,NV,89027,oem_franchise_partnered,11499,Matt
16843,19097,Cartbarn,NV,89521,oem_franchise_partnered,11499,Matt
16844,19098,Intermountain Golf Cars - Las Vegas,NV,89134,oem_franchise_partnered,11499,Matt
16845,19099,"Glacial Lakes Powersports, Inc.",SD,57201,oem_franchise_partnered,8331,Brandon
16846,19100,NB Golf Cars - Sioux Falls,SD,57106,oem_franchise_partnered,8331,Brandon
16847,19101,"Intermountain Golf Cars, Inc.",UT,,oem_franchise_partnered,11499,Matt
16848,19102,Intermountain Golf Cars - St. George,UT,,oem_franchise_partnered,11499,Matt
16849,19103,Mikes Golf Carts LLC,GA,31069,oem_franchise_partnered,5848,Chris
16850,19104,Transportation Solutions of Augusta,GA,30809,oem_franchise_partnered,5848,Chris
